config_id	proxy_mix	proxy_drop_gamma	proxy_drop_scale	avg_rmse	avg_bz_rmse	score
1	0.0	0.5	0.6	0.7669156789779663	0.03876703791320324	0.4222248774021864
6	0.0	0.7	0.6	0.7712891548871994	0.03698227321729064	0.42262685066089034
21	0.0	1.6	0.6	0.7844434231519699	0.03050388628616929	0.42272559786215425
11	0.0	1.0	0.6	0.7767070531845093	0.034567628521472216	0.42292115511372685
16	0.0	1.3	0.6	0.7810068279504776	0.03242280147969723	0.422926215454936
2	0.0	0.5	0.8	0.7560555338859558	0.051271566189825535	0.42929933313280344
22	0.0	1.6	0.8	0.7781911343336105	0.040387381333857775	0.42948294850066304
7	0.0	0.7	0.8	0.7614483535289764	0.04891958786174655	0.42964376462623477
17	0.0	1.3	0.8	0.7737616896629333	0.04291058471426368	0.42979142954573035
12	0.0	1.0	0.8	0.7682680785655975	0.045735247898846865	0.42986928718164563
23	0.0	1.6	1.0	0.7721777856349945	0.05002569034695625	0.4361145831644535
3	0.0	0.5	1.0	0.7460954934358597	0.06347689125686884	0.4365246379747987
18	0.0	1.3	1.0	0.766832634806633	0.0531464833766222	0.4365628007799387
8	0.0	0.7	1.0	0.7522691041231155	0.06056202854961157	0.43669658061116934
13	0.0	1.0	1.0	0.7602726817131042	0.05663251969963312	0.43676886055618525
5	0.0	0.5	1.4	0.7337388694286346	0.07180263288319111	0.43867206759750843
4	0.0	0.5	1.2	0.7380775362253189	0.07070638798177242	0.4397451560944319
10	0.0	0.7	1.4	0.7389391213655472	0.07112234178930521	0.4405919024720788
9	0.0	0.7	1.2	0.7443192601203918	0.06887903437018394	0.44103866443037987
14	0.0	1.0	1.2	0.75299072265625	0.06553557608276606	0.44203093741089106
24	0.0	1.6	1.2	0.766481950879097	0.058804997242987156	0.44204597268253565
19	0.0	1.3	1.2	0.7603649944067001	0.062104132026433945	0.442286629229784
15	0.0	1.0	1.4	0.7472853362560272	0.06930158473551273	0.44294425286352634
20	0.0	1.3	1.4	0.7549448311328888	0.06689234171062708	0.4443647572770715
25	0.0	1.6	1.4	0.7615204453468323	0.06418715324252844	0.4449473759159446
46	0.25	1.6	0.6	0.7735560238361359	0.0680581359192729	0.45483614783734083
26	0.25	0.5	0.6	0.7522390782833099	0.07899144757539034	0.4551109867170453
41	0.25	1.3	0.6	0.7692285478115082	0.07064152229577303	0.4552557962015271
31	0.25	0.7	0.6	0.7574018985033035	0.07665485609322786	0.4553558053448796
36	0.25	1.0	0.6	0.7639286518096924	0.07348712347447872	0.4554514493793249
47	0.25	1.6	0.8	0.7653290927410126	0.08116574678570032	0.4638302931562066
42	0.25	1.3	0.8	0.7598911821842194	0.0845215292647481	0.4644671203568578
37	0.25	1.0	0.8	0.7532998770475388	0.08821831457316875	0.46486825309693813
27	0.25	0.5	0.8	0.7391671538352966	0.09533636271953583	0.46491993963718414
32	0.25	0.7	0.8	0.7453220784664154	0.0923330383375287	0.4649940775707364
71	0.5	1.6	0.6	0.7656927406787872	0.08707587514072657	0.4699222454801202
66	0.5	1.3	0.6	0.7606696039438248	0.09034574218094349	0.4706805441528559
61	0.5	1.0	0.6	0.7546102404594421	0.09393747989088297	0.47124260012060404
56	0.5	0.7	0.6	0.7472776472568512	0.09788869228214025	0.47152751591056585
51	0.5	0.5	0.6	0.7415749579668045	0.1007576147094369	0.47154509369283915
48	0.25	1.6	1.0	0.7578710615634918	0.09262843430042267	0.4715639650821686
43	0.25	1.3	1.0	0.7514854967594147	0.09653212036937475	0.4722748687490821
38	0.25	1.0	1.0	0.7438453286886215	0.10085257701575756	0.4727752413600683
33	0.25	0.7	1.0	0.7348020225763321	0.10568514466285706	0.4730861559510231
28	0.25	0.5	1.0	0.7280510067939758	0.10921293869614601	0.4732384420931339
30	0.25	0.5	1.4	0.71528759598732	0.1192481480538845	0.4768919460475445
29	0.25	0.5	1.2	0.7195252925157547	0.11802253499627113	0.4777851812541485
49	0.25	1.6	1.2	0.7510944753885269	0.10242852941155434	0.4779757671058178
34	0.25	0.7	1.2	0.7260381132364273	0.11572136729955673	0.4787404239177704
35	0.25	0.7	1.4	0.7204151004552841	0.11854976043105125	0.4787573106586933
44	0.25	1.3	1.2	0.7439312785863876	0.10681141167879105	0.47877705097198486
39	0.25	1.0	1.2	0.7355349063873291	0.11135360226035118	0.47912105545401573
72	0.5	1.6	0.8	0.7563887685537338	0.10123914666473866	0.47943353094160557
96	0.75	1.6	0.6	0.7591516822576523	0.1006492841988802	0.48022512532770634
67	0.5	1.3	0.8	0.7502477020025253	0.1052108034491539	0.48033465445041656
40	0.25	1.0	1.4	0.7291586250066757	0.11639481596648693	0.4809741284698248
62	0.5	1.0	0.8	0.7429313808679581	0.10961908288300037	0.4810847733169794
91	0.75	1.3	0.6	0.7535882890224457	0.10440353862941265	0.4811976831406355
57	0.5	0.7	0.8	0.7342740297317505	0.11448191478848457	0.4816189296543598
52	0.5	0.5	0.8	0.727757140994072	0.11804850213229656	0.48192707262933254
86	0.75	1.0	0.6	0.7469489574432373	0.1085557583719492	0.48203023709356785
45	0.25	1.3	1.4	0.7376084327697754	0.1132788136601448	0.4820830300450325
50	0.25	1.6	1.4	0.7451377511024475	0.10965572111308575	0.4822245966643095
81	0.75	0.7	0.6	0.7390357255935669	0.1131177768111229	0.48263563960790634
76	0.75	0.5	0.6	0.7329827100038528	0.11646789312362671	0.48295924812555313
73	0.5	1.6	1.0	0.7482477724552155	0.11307039298117161	0.48719427920877934
121	1.0	1.6	0.6	0.7535375505685806	0.11143793724477291	0.4882067125290632
68	0.5	1.3	1.0	0.7412303984165192	0.11769512481987476	0.48831032402813435
63	0.5	1.0	1.0	0.7330299466848373	0.12277667410671711	0.4892916474491358
116	1.0	1.3	0.6	0.7475403100252151	0.11567249335348606	0.48944264836609364
97	0.75	1.6	0.8	0.74918432533741	0.11547385528683662	0.4900660179555416
58	0.5	0.7	1.0	0.7236107438802719	0.12851161137223244	0.4903169833123684
111	1.0	1.0	0.6	0.7404776364564896	0.12029864639043808	0.49053746461868286
53	0.5	0.5	1.0	0.716839462518692	0.13274974189698696	0.49116947315633297
92	0.75	1.3	0.8	0.7425534725189209	0.12004631012678146	0.4913230463862419
106	1.0	0.7	0.6	0.7321894764900208	0.1254341397434473	0.4915288779884577
101	1.0	0.5	0.6	0.7259547114372253	0.12920759245753288	0.49218494817614555
87	0.75	1.0	0.8	0.7347908169031143	0.12509381771087646	0.4924892261624336
82	0.75	0.7	0.8	0.7258118391036987	0.13076350279152393	0.4936694223433733
74	0.5	1.6	1.2	0.7411266267299652	0.12339171208441257	0.4939550254493952
77	0.75	0.5	0.8	0.7192416191101074	0.1349389348179102	0.4945597443729639
69	0.5	1.3	1.2	0.7334736585617065	0.12871610932052135	0.4954529386013746
64	0.5	1.0	1.2	0.7247422337532043	0.13455038517713547	0.49692150205373764
55	0.5	0.5	1.4	0.705452099442482	0.14488998614251614	0.49761603586375713
54	0.5	0.5	1.2	0.7090962082147598	0.14327552914619446	0.49782363325357437
59	0.5	0.7	1.2	0.7152577638626099	0.14019946940243244	0.4978283513337374
98	0.75	1.6	1.0	0.7407728284597397	0.12822537124156952	0.49861178547143936
122	1.0	1.6	0.8	0.7432122826576233	0.12726673856377602	0.49887287989258766
60	0.5	0.7	1.4	0.7101078778505325	0.1440113540738821	0.49906529299914837
75	0.5	1.6	1.4	0.7349689304828644	0.13217966817319393	0.4996641334146261
65	0.5	1.0	1.4	0.7185403853654861	0.1410950068384409	0.500365199521184
93	0.75	1.3	1.0	0.7334168553352356	0.13368434458971024	0.500392772257328
70	0.5	1.3	1.4	0.7270903587341309	0.1369213219732046	0.50046650134027
117	1.0	1.3	0.8	0.7362680286169052	0.13251390680670738	0.50064792111516
88	0.75	1.0	1.0	0.7250319868326187	0.1397552788257599	0.5022712722420692
112	1.0	1.0	0.8	0.7282951921224594	0.13834610395133495	0.5024937000125647
83	0.75	0.7	1.0	0.7157691568136215	0.14653408899903297	0.5044186674058437
107	1.0	0.7	0.8	0.7193313091993332	0.1448423657566309	0.5045080203562975
102	1.0	0.5	0.8	0.7129897475242615	0.14955364353954792	0.5060485173016787
78	0.75	0.5	1.0	0.709432914853096	0.15146015584468842	0.5061766132712364
99	0.75	1.6	1.2	0.7337143123149872	0.13981728442013264	0.5066744405776262
123	1.0	1.6	1.0	0.7348567396402359	0.14125527814030647	0.5086836479604244
94	0.75	1.3	1.2	0.7259884476661682	0.1461233776062727	0.5091176014393568
118	1.0	1.3	1.0	0.7274385392665863	0.14750093966722488	0.511220209300518
89	0.75	1.0	1.2	0.717484250664711	0.1529831923544407	0.5117253176867962
100	0.75	1.6	1.4	0.727908656001091	0.15000019408762455	0.51395452208817
113	1.0	1.0	1.0	0.7192264944314957	0.15435749106109142	0.5139707382768393
84	0.75	0.7	1.2	0.7087392807006836	0.15979394875466824	0.51416358910501
79	0.75	0.5	1.2	0.7034915387630463	0.16347765363752842	0.5152234230190516
95	0.75	1.3	1.4	0.7202006876468658	0.1556982360780239	0.5157985799014568
80	0.75	0.5	1.4	0.7009158581495285	0.16550665721297264	0.5159645862877369
85	0.75	0.7	1.4	0.7047190815210342	0.16442632302641869	0.5167858637869358
90	0.75	1.0	1.4	0.7121723592281342	0.160764928907156	0.5168511085212231
108	1.0	0.7	1.0	0.7105949074029922	0.16204706951975822	0.5173445232212543
124	1.0	1.6	1.2	0.7282473742961884	0.1540070753544569	0.5181307625025511
103	1.0	0.5	1.0	0.7051111459732056	0.16762613132596016	0.5201817043125629
119	1.0	1.3	1.2	0.720803901553154	0.1610912848263979	0.5214932356029749
114	1.0	1.0	1.2	0.7130141109228134	0.1688958778977394	0.5254029333591461
125	1.0	1.6	1.4	0.7232223153114319	0.16532393544912338	0.5269350931048393
109	1.0	0.7	1.2	0.7056601494550705	0.1766665130853653	0.5294965878129005
120	1.0	1.3	1.4	0.7161561548709869	0.17191177234053612	0.5299898497760296
104	1.0	0.5	1.2	0.7018360793590546	0.1808530054986477	0.531771045178175
115	1.0	1.0	1.4	0.7092029899358749	0.1776445023715496	0.5322459973394871
110	1.0	0.7	1.4	0.703368291258812	0.18197016417980194	0.5336543098092079
105	1.0	0.5	1.4	0.7007887214422226	0.1832856349647045	0.5336799956858158
